"No.","Time","Source","Destination","Protocol","Length","Info"
"17884","136.323067","45.7.37.2","192.168.0.69","UDP","61","7180  >  62896 Len=19"
"17885","136.329706","192.168.0.69","45.7.37.2","UDP","73","62896  >  7180 Len=31"
"17893","136.346223","45.7.37.2","192.168.0.69","UDP","257","7180  >  62896 Len=215"
"17894","136.346471","192.168.0.69","45.7.37.2","UDP","69","62896  >  7180 Len=27"
"17895","136.360404","192.168.0.69","45.7.37.2","UDP","77","62896  >  7180 Len=35"
"17896","136.380565","45.7.37.2","192.168.0.69","UDP","61","7180  >  62896 Len=19"
"17897","136.410854","45.7.37.2","192.168.0.69","UDP","112","7180  >  62896 Len=70"
"17898","136.410854","45.7.37.2","192.168.0.69","UDP","61","7180  >  62896 Len=19"
"17899","136.410992","192.168.0.69","45.7.37.2","UDP","69","62896  >  7180 Len=27"
"17900","136.423628","192.168.0.69","45.7.37.2","UDP","73","62896  >  7180 Len=31"
"17902","136.447527","45.7.37.2","192.168.0.69","UDP","442","7180  >  62896 Len=400"
"17903","136.447852","192.168.0.69","45.7.37.2","UDP","69","62896  >  7180 Len=27"
"17904","136.458864","192.168.0.69","45.7.37.2","UDP","86","62896  >  7180 Len=44"
"17911","136.474509","45.7.37.2","192.168.0.69","UDP","61","7180  >  62896 Len=19"
"17912","136.480252","45.7.37.2","192.168.0.69","UDP","284","7180  >  62896 Len=242"
"17913","136.480352","192.168.0.69","45.7.37.2","UDP","69","62896  >  7180 Len=27"
"17915","136.509494","45.7.37.2","192.168.0.69","UDP","61","7180  >  62896 Len=19"
"17917","136.527574","45.7.37.2","192.168.0.69","UDP","405","7180  >  62896 Len=363"
"17918","136.527725","192.168.0.69","45.7.37.2","UDP","69","62896  >  7180 Len=27"
"17920","136.538841","192.168.0.69","45.7.37.2","UDP","73","62896  >  7180 Len=31"
"17921","136.546297","45.7.37.2","192.168.0.69","UDP","306","7180  >  62896 Len=264"
"17922","136.546589","192.168.0.69","45.7.37.2","UDP","69","62896  >  7180 Len=27"
"17924","136.556456","192.168.0.69","45.7.37.2","UDP","86","62896  >  7180 Len=44"
"17930","136.583163","45.7.37.2","192.168.0.69","UDP","244","7180  >  62896 Len=202"
"17931","136.583298","192.168.0.69","45.7.37.2","UDP","69","62896  >  7180 Len=27"
"17934","136.589467","45.7.37.2","192.168.0.69","UDP","61","7180  >  62896 Len=19"
"17935","136.607402","45.7.37.2","192.168.0.69","UDP","61","7180  >  62896 Len=19"
"17936","136.611721","45.7.37.2","192.168.0.69","UDP","79","7180  >  62896 Len=37"
"17937","136.611851","192.168.0.69","45.7.37.2","UDP","69","62896  >  7180 Len=27"
"17938","136.654853","45.7.37.2","192.168.0.69","UDP","866","7180  >  62896 Len=824"
"17939","136.654853","45.7.37.2","192.168.0.69","UDP","451","7180  >  62896 Len=409"
"17940","136.655009","192.168.0.69","45.7.37.2","UDP","69","62896  >  7180 Len=27"
"17941","136.655031","192.168.0.69","45.7.37.2","UDP","69","62896  >  7180 Len=27"
"17942","136.662565","192.168.0.69","45.7.37.2","UDP","77","62896  >  7180 Len=35"
"17943","136.681580","45.7.37.2","192.168.0.69","UDP","504","7180  >  62896 Len=462"
"17944","136.681712","192.168.0.69","45.7.37.2","UDP","69","62896  >  7180 Len=27"
"17946","136.703317","192.168.0.69","45.7.37.2","UDP","80","62896  >  7180 Len=38"
"17947","136.713171","45.7.37.2","192.168.0.69","UDP","61","7180  >  62896 Len=19"
"17948","136.714992","45.7.37.2","192.168.0.69","UDP","87","7180  >  62896 Len=45"
"17949","136.715121","192.168.0.69","45.7.37.2","UDP","69","62896  >  7180 Len=27"
"17950","136.748574","45.7.37.2","192.168.0.69","UDP","510","7180  >  62896 Len=468"
"17951","136.748713","192.168.0.69","45.7.37.2","UDP","69","62896  >  7180 Len=27"
"17952","136.753976","45.7.37.2","192.168.0.69","UDP","61","7180  >  62896 Len=19"
"17953","136.758735","192.168.0.69","45.7.37.2","UDP","86","62896  >  7180 Len=44"
"17954","136.770969","45.7.37.2","192.168.0.69","UDP","88","7180  >  62896 Len=46"
"17955","136.771082","192.168.0.69","45.7.37.2","UDP","69","62896  >  7180 Len=27"
"17956","136.792480","45.7.37.2","192.168.0.69","UDP","318","7180  >  62896 Len=276"
"17957","136.792813","192.168.0.69","45.7.37.2","UDP","69","62896  >  7180 Len=27"
"17959","136.801511","192.168.0.69","45.7.37.2","UDP","73","62896  >  7180 Len=31"
"17960","136.809521","45.7.37.2","192.168.0.69","UDP","61","7180  >  62896 Len=19"
"17961","136.812746","45.7.37.2","192.168.0.69","UDP","456","7180  >  62896 Len=414"
"17962","136.812746","45.7.37.2","192.168.0.69","UDP","327","7180  >  62896 Len=285"
"17963","136.812873","192.168.0.69","45.7.37.2","UDP","69","62896  >  7180 Len=27"
"17964","136.812893","192.168.0.69","45.7.37.2","UDP","69","62896  >  7180 Len=27"
"17974","136.848413","45.7.37.2","192.168.0.69","UDP","191","7180  >  62896 Len=149"
"17975","136.848413","45.7.37.2","192.168.0.69","UDP","350","7180  >  62896 Len=308"
"17976","136.848572","192.168.0.69","45.7.37.2","UDP","69","62896  >  7180 Len=27"
"17977","136.848595","192.168.0.69","45.7.37.2","UDP","69","62896  >  7180 Len=27"
"17979","136.852573","45.7.37.2","192.168.0.69","UDP","61","7180  >  62896 Len=19"
"17980","136.860435","192.168.0.69","45.7.37.2","UDP","82","62896  >  7180 Len=40"
"17981","136.880663","45.7.37.2","192.168.0.69","UDP","498","7180  >  62896 Len=456"
"17982","136.880663","45.7.37.2","192.168.0.69","UDP","366","7180  >  62896 Len=324"
"17983","136.880869","192.168.0.69","45.7.37.2","UDP","69","62896  >  7180 Len=27"
"17984","136.880893","192.168.0.69","45.7.37.2","UDP","69","62896  >  7180 Len=27"
"17996","136.890178","192.168.0.69","45.7.37.2","UDP","82","62896  >  7180 Len=40"
"17997","136.911346","45.7.37.2","192.168.0.69","UDP","61","7180  >  62896 Len=19"
"17998","136.913036","45.7.37.2","192.168.0.69","UDP","67","7180  >  62896 Len=25"
"17999","136.913144","192.168.0.69","45.7.37.2","UDP","69","62896  >  7180 Len=27"
"18008","136.940835","45.7.37.2","192.168.0.69","UDP","61","7180  >  62896 Len=19"
"18009","136.947642","45.7.37.2","192.168.0.69","UDP","350","7180  >  62896 Len=308"
"18010","136.947766","192.168.0.69","45.7.37.2","UDP","69","62896  >  7180 Len=27"
"18012","136.959913","192.168.0.69","45.7.37.2","UDP","86","62896  >  7180 Len=44"
"18014","136.981724","45.7.37.2","192.168.0.69","UDP","142","7180  >  62896 Len=100"
"18015","136.981864","192.168.0.69","45.7.37.2","UDP","69","62896  >  7180 Len=27"
"18016","137.011210","45.7.37.2","192.168.0.69","UDP","61","7180  >  62896 Len=19"
"18017","137.013423","45.7.37.2","192.168.0.69","UDP","110","7180  >  62896 Len=68"
"18018","137.013538","192.168.0.69","45.7.37.2","UDP","69","62896  >  7180 Len=27"
"18030","137.064580","45.7.37.2","192.168.0.69","UDP","552","7180  >  62896 Len=510"
"18040","137.064743","192.168.0.69","45.7.37.2","UDP","69","62896  >  7180 Len=27"
"18053","137.081798","192.168.0.69","45.7.37.2","UDP","77","62896  >  7180 Len=35"
"18054","137.083937","45.7.37.2","192.168.0.69","UDP","235","7180  >  62896 Len=193"
"18055","137.084047","192.168.0.69","45.7.37.2","UDP","69","62896  >  7180 Len=27"
"18057","137.113962","45.7.37.2","192.168.0.69","UDP","117","7180  >  62896 Len=75"
"18058","137.114093","192.168.0.69","45.7.37.2","UDP","69","62896  >  7180 Len=27"
"18059","137.132650","45.7.37.2","192.168.0.69","UDP","61","7180  >  62896 Len=19"
"18060","137.147385","45.7.37.2","192.168.0.69","UDP","166","7180  >  62896 Len=124"
"18061","137.147514","192.168.0.69","45.7.37.2","UDP","69","62896  >  7180 Len=27"
"18062","137.154772","192.168.0.69","45.7.37.2","UDP","77","62896  >  7180 Len=35"
"18065","137.186175","45.7.37.2","192.168.0.69","UDP","887","7180  >  62896 Len=845"
"18066","137.186175","45.7.37.2","192.168.0.69","UDP","404","7180  >  62896 Len=362"
"18067","137.186358","192.168.0.69","45.7.37.2","UDP","69","62896  >  7180 Len=27"
"18068","137.186383","192.168.0.69","45.7.37.2","UDP","69","62896  >  7180 Len=27"
"18069","137.197765","192.168.0.69","45.7.37.2","UDP","73","62896  >  7180 Len=31"
"18070","137.205429","45.7.37.2","192.168.0.69","UDP","61","7180  >  62896 Len=19"
"18071","137.212643","45.7.37.2","192.168.0.69","UDP","165","7180  >  62896 Len=123"
"18072","137.212771","192.168.0.69","45.7.37.2","UDP","69","62896  >  7180 Len=27"
"18074","137.247780","45.7.37.2","192.168.0.69","UDP","243","7180  >  62896 Len=201"
"18075","137.247914","192.168.0.69","45.7.37.2","UDP","69","62896  >  7180 Len=27"
"18076","137.248525","45.7.37.2","192.168.0.69","UDP","61","7180  >  62896 Len=19"
"18078","137.260150","192.168.0.69","45.7.37.2","UDP","86","62896  >  7180 Len=44"
"18082","137.281587","45.7.37.2","192.168.0.69","UDP","128","7180  >  62896 Len=86"
"18083","137.281718","192.168.0.69","45.7.37.2","UDP","69","62896  >  7180 Len=27"
"18084","137.289444","192.168.0.69","45.7.37.2","UDP","73","62896  >  7180 Len=31"
"18086","137.311475","45.7.37.2","192.168.0.69","UDP","61","7180  >  62896 Len=19"
"18087","137.326025","45.7.37.2","192.168.0.69","UDP","417","7180  >  62896 Len=375"
"18088","137.326188","192.168.0.69","45.7.37.2","UDP","69","62896  >  7180 Len=27"
"18089","137.334600","192.168.0.69","45.7.37.2","UDP","73","62896  >  7180 Len=31"
"18090","137.340424","45.7.37.2","192.168.0.69","UDP","61","7180  >  62896 Len=19"
"18091","137.348608","45.7.37.2","192.168.0.69","UDP","391","7180  >  62896 Len=349"
"18092","137.348745","192.168.0.69","45.7.37.2","UDP","69","62896  >  7180 Len=27"
"18093","137.357695","192.168.0.69","45.7.37.2","UDP","86","62896  >  7180 Len=44"
"18094","137.380285","45.7.37.2","192.168.0.69","UDP","191","7180  >  62896 Len=149"
"18095","137.380412","192.168.0.69","45.7.37.2","UDP","69","62896  >  7180 Len=27"
"18096","137.385378","45.7.37.2","192.168.0.69","UDP","61","7180  >  62896 Len=19"
"18098","137.408466","45.7.37.2","192.168.0.69","UDP","61","7180  >  62896 Len=19"
"18099","137.413310","45.7.37.2","192.168.0.69","UDP","188","7180  >  62896 Len=146"
"18100","137.413422","192.168.0.69","45.7.37.2","UDP","69","62896  >  7180 Len=27"
"18101","137.427156","192.168.0.69","45.7.37.2","UDP","73","62896  >  7180 Len=31"
"18102","137.447904","45.7.37.2","192.168.0.69","UDP","114","7180  >  62896 Len=72"
"18103","137.448025","192.168.0.69","45.7.37.2","UDP","69","62896  >  7180 Len=27"
"18104","137.458501","192.168.0.69","45.7.37.2","UDP","77","62896  >  7180 Len=35"
"18105","137.478189","45.7.37.2","192.168.0.69","UDP","61","7180  >  62896 Len=19"
"18106","137.482372","45.7.37.2","192.168.0.69","UDP","277","7180  >  62896 Len=235"
"18107","137.482499","192.168.0.69","45.7.37.2","UDP","69","62896  >  7180 Len=27"
"18108","137.491395","192.168.0.69","45.7.37.2","UDP","73","62896  >  7180 Len=31"
"18109","137.509255","45.7.37.2","192.168.0.69","UDP","61","7180  >  62896 Len=19"
"18110","137.516977","45.7.37.2","192.168.0.69","UDP","193","7180  >  62896 Len=151"
"18111","137.517101","192.168.0.69","45.7.37.2","UDP","69","62896  >  7180 Len=27"
"18112","137.542400","45.7.37.2","192.168.0.69","UDP","61","7180  >  62896 Len=19"
"18113","137.548683","45.7.37.2","192.168.0.69","UDP","176","7180  >  62896 Len=134"
"18114","137.548800","192.168.0.69","45.7.37.2","UDP","69","62896  >  7180 Len=27"
"18115","137.558427","192.168.0.69","45.7.37.2","UDP","86","62896  >  7180 Len=44"
"18118","137.599675","45.7.37.2","192.168.0.69","UDP","460","7180  >  62896 Len=418"
"18119","137.599675","45.7.37.2","192.168.0.69","UDP","220","7180  >  62896 Len=178"
"18120","137.599841","192.168.0.69","45.7.37.2","UDP","69","62896  >  7180 Len=27"
"18121","137.599863","192.168.0.69","45.7.37.2","UDP","69","62896  >  7180 Len=27"
"18122","137.609370","45.7.37.2","192.168.0.69","UDP","61","7180  >  62896 Len=19"
"18123","137.617124","45.7.37.2","192.168.0.69","UDP","119","7180  >  62896 Len=77"
"18124","137.617264","192.168.0.69","45.7.37.2","UDP","69","62896  >  7180 Len=27"
"18125","137.652269","45.7.37.2","192.168.0.69","UDP","397","7180  >  62896 Len=355"
"18126","137.652269","45.7.37.2","192.168.0.69","UDP","76","7180  >  62896 Len=34"
"18127","137.652453","192.168.0.69","45.7.37.2","UDP","69","62896  >  7180 Len=27"
"18128","137.652479","192.168.0.69","45.7.37.2","UDP","69","62896  >  7180 Len=27"
"18130","137.684099","45.7.37.2","192.168.0.69","UDP","456","7180  >  62896 Len=414"
"18131","137.684264","192.168.0.69","45.7.37.2","UDP","69","62896  >  7180 Len=27"
"18132","137.715284","45.7.37.2","192.168.0.69","UDP","146","7180  >  62896 Len=104"
"18133","137.715436","192.168.0.69","45.7.37.2","UDP","69","62896  >  7180 Len=27"
"18134","137.724761","192.168.0.69","45.7.37.2","UDP","73","62896  >  7180 Len=31"
"18135","137.748824","45.7.37.2","192.168.0.69","UDP","453","7180  >  62896 Len=411"
"18136","137.748987","192.168.0.69","45.7.37.2","UDP","69","62896  >  7180 Len=27"
"18137","137.759528","192.168.0.69","45.7.37.2","UDP","86","62896  >  7180 Len=44"
"18138","137.775444","45.7.37.2","192.168.0.69","UDP","61","7180  >  62896 Len=19"
"18139","137.783561","45.7.37.2","192.168.0.69","UDP","273","7180  >  62896 Len=231"
"18140","137.783683","192.168.0.69","45.7.37.2","UDP","69","62896  >  7180 Len=27"
"18143","137.810421","45.7.37.2","192.168.0.69","UDP","61","7180  >  62896 Len=19"
"18144","137.814482","45.7.37.2","192.168.0.69","UDP","279","7180  >  62896 Len=237"
"18145","137.814601","192.168.0.69","45.7.37.2","UDP","69","62896  >  7180 Len=27"
"18147","137.860654","45.7.37.2","192.168.0.69","UDP","396","7180  >  62896 Len=354"
"18148","137.860654","45.7.37.2","192.168.0.69","UDP","128","7180  >  62896 Len=86"
"18149","137.860654","45.7.37.2","192.168.0.69","UDP","225","7180  >  62896 Len=183"
"18150","137.860654","45.7.37.2","192.168.0.69","UDP","475","7180  >  62896 Len=433"
"18151","137.860814","192.168.0.69","45.7.37.2","UDP","69","62896  >  7180 Len=27"
"18152","137.860835","192.168.0.69","45.7.37.2","UDP","69","62896  >  7180 Len=27"
"18153","137.860844","192.168.0.69","45.7.37.2","UDP","69","62896  >  7180 Len=27"
"18154","137.860863","192.168.0.69","45.7.37.2","UDP","69","62896  >  7180 Len=27"
"18155","137.877601","192.168.0.69","45.7.37.2","UDP","77","62896  >  7180 Len=35"
"18156","137.882110","45.7.37.2","192.168.0.69","UDP","351","7180  >  62896 Len=309"
"18157","137.882696","192.168.0.69","45.7.37.2","UDP","69","62896  >  7180 Len=27"
"18158","137.891654","192.168.0.69","45.7.37.2","UDP","73","62896  >  7180 Len=31"
"18159","137.913714","45.7.37.2","192.168.0.69","UDP","79","7180  >  62896 Len=37"
"18160","137.913934","192.168.0.69","45.7.37.2","UDP","69","62896  >  7180 Len=27"
"18161","137.928266","45.7.37.2","192.168.0.69","UDP","61","7180  >  62896 Len=19"
"18162","137.942426","45.7.37.2","192.168.0.69","UDP","61","7180  >  62896 Len=19"
"18163","137.952886","45.7.37.2","192.168.0.69","UDP","717","7180  >  62896 Len=675"
"18164","137.952886","45.7.37.2","192.168.0.69","UDP","369","7180  >  62896 Len=327"
"18165","137.953027","192.168.0.69","45.7.37.2","UDP","69","62896  >  7180 Len=27"
"18166","137.953049","192.168.0.69","45.7.37.2","UDP","69","62896  >  7180 Len=27"
"18167","137.968274","192.168.0.69","45.7.37.2","UDP","86","62896  >  7180 Len=44"
"18169","137.980943","45.7.37.2","192.168.0.69","UDP","84","7180  >  62896 Len=42"
"18170","137.981088","192.168.0.69","45.7.37.2","UDP","69","62896  >  7180 Len=27"
"18171","137.989670","192.168.0.69","45.7.37.2","UDP","73","62896  >  7180 Len=31"
"18173","138.015538","45.7.37.2","192.168.0.69","UDP","222","7180  >  62896 Len=180"
"18174","138.015672","192.168.0.69","45.7.37.2","UDP","69","62896  >  7180 Len=27"
"18175","138.019169","45.7.37.2","192.168.0.69","UDP","61","7180  >  62896 Len=19"
"18177","138.028892","192.168.0.69","45.7.37.2","UDP","73","62896  >  7180 Len=31"
"18178","138.040829","45.7.37.2","192.168.0.69","UDP","61","7180  >  62896 Len=19"
"18179","138.048426","45.7.37.2","192.168.0.69","UDP","111","7180  >  62896 Len=69"
"18180","138.048547","192.168.0.69","45.7.37.2","UDP","69","62896  >  7180 Len=27"
"18181","138.058487","192.168.0.69","45.7.37.2","UDP","77","62896  >  7180 Len=35"
"18182","138.080284","45.7.37.2","192.168.0.69","UDP","61","7180  >  62896 Len=19"
"18183","138.081856","45.7.37.2","192.168.0.69","UDP","83","7180  >  62896 Len=41"
"18184","138.082039","192.168.0.69","45.7.37.2","UDP","69","62896  >  7180 Len=27"
"18186","138.091197","192.168.0.69","45.7.37.2","UDP","73","62896  >  7180 Len=31"
"18187","138.109395","45.7.37.2","192.168.0.69","UDP","61","7180  >  62896 Len=19"
"18188","138.132931","45.7.37.2","192.168.0.69","UDP","558","7180  >  62896 Len=516"
"18189","138.133182","192.168.0.69","45.7.37.2","UDP","69","62896  >  7180 Len=27"
"18190","138.142326","45.7.37.2","192.168.0.69","UDP","61","7180  >  62896 Len=19"
"18191","138.143009","192.168.0.69","45.7.37.2","UDP","73","62896  >  7180 Len=31"
"18193","138.150392","45.7.37.2","192.168.0.69","UDP","680","7180  >  62896 Len=638"
"18194","138.150392","45.7.37.2","192.168.0.69","UDP","180","7180  >  62896 Len=138"
"18195","138.150521","192.168.0.69","45.7.37.2","UDP","69","62896  >  7180 Len=27"
"18196","138.150543","192.168.0.69","45.7.37.2","UDP","69","62896  >  7180 Len=27"
"18197","138.163123","192.168.0.69","45.7.37.2","UDP","86","62896  >  7180 Len=44"
"18198","138.183869","45.7.37.2","192.168.0.69","UDP","138","7180  >  62896 Len=96"
"18199","138.183981","192.168.0.69","45.7.37.2","UDP","69","62896  >  7180 Len=27"
"18201","138.193525","45.7.37.2","192.168.0.69","UDP","61","7180  >  62896 Len=19"
"18202","138.214235","45.7.37.2","192.168.0.69","UDP","61","7180  >  62896 Len=19"
"18203","138.217243","45.7.37.2","192.168.0.69","UDP","154","7180  >  62896 Len=112"
"18204","138.217369","192.168.0.69","45.7.37.2","UDP","69","62896  >  7180 Len=27"
"18205","138.248830","45.7.37.2","192.168.0.69","UDP","114","7180  >  62896 Len=72"
"18206","138.249449","192.168.0.69","45.7.37.2","UDP","69","62896  >  7180 Len=27"
"18207","138.259325","192.168.0.69","45.7.37.2","UDP","86","62896  >  7180 Len=44"
"18212","138.284508","45.7.37.2","192.168.0.69","UDP","100","7180  >  62896 Len=58"
"18213","138.284646","192.168.0.69","45.7.37.2","UDP","69","62896  >  7180 Len=27"
"18214","138.310047","45.7.37.2","192.168.0.69","UDP","61","7180  >  62896 Len=19"
"18215","138.315304","45.7.37.2","192.168.0.69","UDP","111","7180  >  62896 Len=69"
"18216","138.315430","192.168.0.69","45.7.37.2","UDP","69","62896  >  7180 Len=27"
"18217","138.351194","45.7.37.2","192.168.0.69","UDP","256","7180  >  62896 Len=214"
"18218","138.351351","192.168.0.69","45.7.37.2","UDP","69","62896  >  7180 Len=27"
"18219","138.363937","192.168.0.69","45.7.37.2","UDP","86","62896  >  7180 Len=44"
"18220","138.396156","45.7.37.2","192.168.0.69","UDP","240","7180  >  62896 Len=198"
"18221","138.396293","192.168.0.69","45.7.37.2","UDP","69","62896  >  7180 Len=27"
"18222","138.415282","45.7.37.2","192.168.0.69","UDP","61","7180  >  62896 Len=19"
"18223","138.417497","45.7.37.2","192.168.0.69","UDP","121","7180  >  62896 Len=79"
"18224","138.417603","192.168.0.69","45.7.37.2","UDP","69","62896  >  7180 Len=27"
"18225","138.450315","45.7.37.2","192.168.0.69","UDP","237","7180  >  62896 Len=195"
"18226","138.450478","192.168.0.69","45.7.37.2","UDP","69","62896  >  7180 Len=27"
"18228","138.487627","45.7.37.2","192.168.0.69","UDP","429","7180  >  62896 Len=387"
"18229","138.487776","192.168.0.69","45.7.37.2","UDP","69","62896  >  7180 Len=27"
